Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2016-03-02,62.52,62.89,61.5,62.22,8465815.0,2.54996821445814,64.43693642891627,54.23706357108371,62.92,61.59,62.6,60.4,61.97,62.342000000000056,61.040000000000056,59.33699999999999,65.80360000000007,104.33920000000003,62.00000085959762,62.00000085959762,62.00000085959762,62.00000085959762,62.00000085959762,-1.29020405907427,-2.6788049433416363,1.8072371331245043,33.52552795822544,1333.3333333333335,6.962351727694682,48.960488342993315,-15.679012345679048,84.32098765432096,0.020914482233720794,-5926070.500000024,-2793718.9499999858,2016-03-02,2,2,62,9,0,0,0,0,0,0,1,2016,3,105.83,105.79,102.5,102.55,103.14800000000014,100.99200000000003,104.1474,1986.45,1978.35,1929.8,16899.3203,16865.0801,16484.9902,61.47
2016-03-03,62.05,62.2,60.92,61.47,7923962.0,2.4931556837004574,64.2723113674009,54.29968863259907,62.22,62.92,61.59,62.38,62.52,62.16000000000006,61.327000000000055,59.28599999999999,64.46260000000007,104.12280000000004,61.82333390639842,61.82333390639842,61.82333390639842,61.82333390639842,61.82333390639842,-1.1544234428312947,-2.373928643239568,1.7710059093298967,31.999204309418133,1333.3333333333335,4.897610921501702,46.55264257910334,-25.28160200250316,74.71839799749685,0.0155551820658525,-5942971.5,-8082441.240000024,2016-03-03,3,3,63,9,0,0,0,0,0,0,1,2016,3,105.63,105.83,105.79,103.56,103.57800000000016,101.19050000000003,104.0634,1993.4,1986.45,1951.7,16943.9004,16899.3203,16697.2891,61.26
2016-03-04,61.42,61.5399,60.3801,61.26,7278926.0,2.525204473223691,64.39090894644737,54.2900910535526,61.47,62.22,62.92,62.6,62.05,61.89200000000005,61.52200000000005,59.340499999999984,63.09180000000006,103.90590000000003,61.63555593759895,61.63555593759895,61.63555593759895,61.63555593759895,61.63555593759895,-1.051638932181305,-2.1094707010279157,1.7273483443777615,30.834778188279795,1333.3333333333335,3.2878098128477418,45.87237949032099,-33.433283358320885,66.56671664167911,0.015149516522304719,-1528574.4600000062,7934029.339999973,2016-03-04,4,4,64,9,0,0,0,0,0,0,1,2016,3,105.67,105.63,105.83,103.43,103.98200000000016,101.39150000000002,103.9558,1999.99,1993.4,1948.05,17006.7695,16943.9004,16639.9707,59.25
2016-03-07,61.07,61.14,58.79,59.25,12826402.0,2.473409058047421,64.39131811609482,54.497681883905145,61.26,61.47,62.22,61.59,61.42,61.42400000000005,61.43000000000005,59.444499999999984,61.639800000000065,103.67910000000003,60.84037062506597,60.84037062506597,60.84037062506597,60.84037062506597,60.84037062506597,-1.1194671482568808,-1.9114699904737087,1.7803948912079213,30.43601008427482,1333.3333333333335,-1.5290011633704532,39.86739520577917,-66.35367762128327,33.64632237871672,0.019606558572184053,-25781068.019999973,26678916.159999978,2016-03-07,7,0,67,10,0,0,0,0,0,0,1,2016,3,105.02,105.67,105.63,102.5,104.15600000000015,101.73650000000002,103.82060000000001,2001.76,1999.99,1932.23,17073.9492,17006.7695,16516.5,59.81
2016-03-08,59.03,60.6,58.71,59.81,9280816.0,2.245857238751396,64.17471447750277,55.19128552249719,59.25,61.26,61.47,62.92,61.07,60.80200000000004,61.39000000000006,59.68299999999998,60.261800000000065,103.45615000000004,60.49691375004399,60.49691375004399,60.49691375004399,60.49691375004399,60.49691375004399,-1.1151790879371006,-1.752211809966387,1.7882238275502125,30.09831223856271,1333.3333333333335,-0.664341471516357,42.13995856396478,-62.79863481228669,37.20136518771331,0.015390988138887712,5197256.960000021,44269492.32000003,2016-03-08,8,1,68,10,0,0,0,0,0,0,1,2016,3,104.15,105.02,105.67,105.79,104.41300000000017,102.11300000000003,103.65140000000001,1979.26,2001.76,1978.35,16964.0996,17073.9492,16865.0801,58.33
2016-03-09,59.58,59.62,57.95,58.33,12766345.0,2.068422930897487,63.952345861794946,55.678654138205,59.81,59.25,61.26,62.22,59.03,60.02400000000004,61.183000000000064,59.81549999999997,60.16480000000007,103.22565000000004,59.774609166695996,59.774609166695996,59.774609166695996,59.774609166695996,59.774609166695996,-1.2171735809864188,-1.6452041641703936,1.7933506970109114,30.096614686401853,1333.3333333333335,-3.4271523178807954,38.04744733630698,-88.0546075085325,11.945392491467505,0.016784106626220027,-18894190.60000005,33830814.249999985,2016-03-09,9,2,69,10,0,0,0,0,0,0,1,2016,3,104.82,104.15,105.02,105.83,104.64000000000017,102.53800000000004,103.49600000000001,1989.26,1979.26,1986.45,17000.3594,16964.0996,16899.3203,58.88
2016-03-10,58.7,59.04,57.97,58.88,9402476.0,2.0035465922654083,63.89609318453079,55.88190681546916,58.33,59.81,59.25,61.47,59.58,59.50600000000004,60.83300000000006,59.888999999999974,60.06620000000007,103.00295000000006,59.476406111130665,59.476406111130665,59.476406111130665,59.476406111130665,59.476406111130665,-1.2393382284639713,-1.5640309770291094,1.7416827900815606,30.095038387966774,1333.3333333333335,-5.61077268355242,40.36527249164308,-83.2129963898917,16.7870036101083,0.01952205985252715,5171361.80000004,13821639.720000057,2016-03-10,10,3,70,10,0,0,0,0,0,0,1,2016,3,104.66,104.82,104.15,105.63,104.75000000000018,102.93650000000002,103.3386,1989.5699,1989.26,1993.4,16995.1309,17000.3594,16943.9004,60.08
2016-03-11,59.13,60.44,59.13,60.08,8833870.0,1.782216538326238,63.65743307665245,56.5285669233475,58.88,58.33,59.81,61.26,58.7,59.27000000000004,60.58100000000006,60.092999999999975,59.98260000000007,102.78915000000006,59.677604074087114,59.677604074087114,59.677604074087114,59.677604074087114,59.677604074087114,-1.1468536847103223,-1.480595518565352,1.7287054479328774,29.057115225932943,1333.3333333333335,-4.025559105431316,45.18399672923172,-61.55234657039719,38.44765342960281,0.02353473750964,10600643.999999963,36042189.59999999,2016-03-11,11,4,71,10,0,0,0,0,0,0,1,2016,3,106.49,104.66,104.82,105.67,105.05600000000018,103.43350000000001,103.1824,2022.1899,1989.5699,1999.99,17213.3105,16995.1309,17006.7695,60.81
2016-03-14,60.19,61.33,60.1,60.81,7090309.0,1.5628781647667158,63.438256329533395,57.186743670466534,60.08,58.88,58.33,59.25,59.13,59.582000000000036,60.50300000000006,60.312499999999964,59.93380000000006,102.58170000000007,60.05506938272475,60.05506938272475,60.05506938272475,60.05506938272475,60.05506938272475,-1.003091108439392,-1.3850946365401602,1.6945122016519576,27.50764023010867,1333.3333333333333,-1.266439357038482,47.93990096170059,-48.37545126353791,51.624548736462096,0.017402088592378847,5175925.570000028,31126456.510000005,2016-03-14,14,0,74,11,0,0,0,0,0,0,1,2016,3,106.67,106.49,104.66,105.02,105.47300000000018,103.86600000000001,103.0504,2019.64,2022.1899,2001.76,17229.1309,17213.3105,17073.9492,61.4
2016-03-15,60.5,61.75,60.355,61.4,6188824.0,1.4613839871520928,63.41576797430416,57.57023202569579,60.81,60.08,58.88,59.81,60.19,59.900000000000034,60.351000000000056,60.492999999999974,59.91180000000006,102.38035000000009,60.50337958848317,60.50337958848317,60.50337958848317,60.50337958848317,60.50337958848317,-0.8319598465924898,-1.2744676785506264,1.6731184729625321,25.801932428915325,1333.3333333333335,-2.4157660521296935,50.122506294410776,-37.725631768953136,62.274368231046864,0.017417285934980455,3651406.1599999773,22341654.639999997,2016-03-15,15,1,75,11,0,0,0,0,0,0,1,2016,3,106.63,106.67,106.49,104.15,105.5570000000002,104.186,102.9458,2015.9301,2019.64,1979.26,17251.5293,17229.1309,16964.0996,61.86
2016-03-16,61.47,62.23,61.2898,61.86,7018279.0,1.3835266721828532,63.44455334436567,57.91044665563426,61.4,60.81,60.08,58.33,60.5,60.60600000000004,60.315000000000055,60.67749999999997,59.91860000000007,102.1808500000001,60.95558639232212,60.95558639232212,60.95558639232212,60.95558639232212,60.95558639232212,-0.6517064665518433,-1.1499154361508699,1.6207671534652082,24.00386027664203,1333.3333333333335,-0.5785920925747339,51.81856339886073,-29.422382671480197,70.5776173285198,0.00505774843229776,3228408.340000006,25897449.509999983,2016-03-16,16,2,76,11,0,0,0,0,0,0,1,2016,3,107.58,106.63,106.67,104.82,105.7320000000002,104.44000000000001,102.9074,2027.22,2015.9301,1989.26,17325.7598,17251.5293,17000.3594,63.18
2016-03-17,61.76,63.38,61.74,63.18,9924755.0,1.4004971861559743,63.70749437231192,58.105505627688025,61.86,61.4,60.81,58.88,61.47,61.466000000000044,60.48600000000005,60.90649999999997,59.93460000000007,101.9862000000001,61.697057594881414,61.697057594881414,61.697057594881414,61.697057594881414,61.697057594881414,-0.3977563087815099,-0.999483610676998,1.6221409282176933,23.014391644636014,1333.3333333333333,2.7818448023426074,56.40020466196901,-3.6832412523020785,96.31675874769792,0.006296504079502849,13100676.600000003,45455377.89999998,2016-03-17,17,3,77,11,0,0,0,0,0,0,1,2016,3,107.52,107.58,106.63,104.66,105.92100000000019,104.74950000000001,102.8716,2040.59,2027.22,1989.5699,17481.4902,17325.7598,16995.1309,62.99
2016-03-18,63.55,63.975,62.85,62.99,13191259.0,1.4212947210977194,63.93308944219542,58.24791055780454,63.18,61.86,61.4,60.08,61.76,62.048000000000044,60.65900000000005,61.09049999999998,59.96460000000006,101.78860000000012,62.12803839658761,62.12803839658761,62.12803839658761,62.12803839658761,62.12803839658761,-0.20941636968759525,-0.8414701624791174,1.5866308619164295,22.420898005353138,1333.3333333333335,2.8240287300032714,55.5809263276503,-16.34854771784232,83.65145228215768,0.008770328842678315,-2506339.20999997,48543833.12,2016-03-18,18,4,78,11,0,0,0,0,0,0,1,2016,3,107.37,107.52,107.58,106.49,106.09100000000016,105.0365,102.85379999999999,2049.5801,2040.59,2022.1899,17602.3008,17481.4902,17213.3105,64.72
2016-03-21,63.55,65.29,63.4,64.72,13615001.0,1.616889801931051,64.55177960386207,58.084220396137866,62.99,63.18,61.86,60.81,63.55,62.830000000000055,61.20600000000005,61.31799999999997,60.06200000000006,101.60245000000012,62.992025597725075,62.992025597725075,62.992025597725075,62.992025597725075,62.992025597725075,0.07853562099496258,-0.6574690057843015,1.6375858003509707,22.52566845403132,1333.3333333333333,9.232067510548521,61.119074486758066,-7.765667574931977,92.23433242506802,0.0119937150335667,23553951.729999956,61948254.54999996,2016-03-21,21,0,81,12,0,0,0,0,0,0,1,2016,3,107.79,107.37,107.52,106.67,106.36800000000017,105.26199999999999,102.9122,2051.6001,2049.5801,2019.64,17623.8691,17602.3008,17229.1309,64.9
2016-03-22,64.83,65.44,64.17,64.9,17966998.0,1.7796447753204687,65.1117895506409,57.99321044935903,64.72,62.99,63.18,61.4,63.55,63.530000000000065,61.71500000000005,61.552499999999974,60.182600000000065,101.41680000000014,63.628017065150054,63.628017065150054,63.628017065150054,63.628017065150054,63.628017065150054,0.31760301402552216,-0.4624546018223368,1.6113296717544725,22.693912625345803,1333.3333333333333,8.51028256144458,61.65476938700941,-7.209612817089351,92.79038718291065,0.012784768580216698,3234059.6400001226,84265220.6200001,2016-03-22,22,1,82,12,0,0,0,0,0,0,1,2016,3,108.12,107.79,107.37,106.63,106.76500000000014,105.58899999999998,102.99439999999998,2049.8,2051.6001,2015.9301,17582.5703,17623.8691,17251.5293,62.44
2016-03-23,61.33,63.45,61.15,62.44,26980673.0,1.7685393170068655,65.1915786340137,58.11742136598624,64.9,64.72,62.99,61.86,64.83,63.64600000000006,62.126000000000055,61.65449999999997,60.240400000000065,101.22180000000013,63.23201137676671,63.23201137676671,63.23201137676671,63.23201137676671,63.23201137676671,0.30504780327709113,-0.3089541208024512,1.764091838057725,21.26320478542295,1333.3333333333333,7.046116920966912,51.260160265491805,-40.05340453938587,59.94659546061413,0.02569234739374555,-66372455.580000214,55040572.91999998,2016-03-23,23,2,83,12,0,0,0,0,0,0,1,2016,3,107.23,108.12,107.79,107.58,107.00600000000016,105.82299999999998,103.05239999999998,2036.71,2049.8,2027.22,17502.5898,17582.5703,17325.7598,61.65
2016-03-24,62.06,62.14,61.12,61.65,12228762.0,1.760291841834954,65.13858368366988,58.09741631633007,62.44,64.9,64.72,63.18,61.33,63.34000000000005,62.403000000000056,61.617999999999974,60.27460000000006,101.02330000000015,62.704674251177806,62.704674251177806,62.704674251177806,62.704674251177806,62.704674251177806,0.22871482843683566,-0.20142033095459386,1.732370992482173,19.95105733654024,1333.3333333333335,4.704483695652167,48.436017912841024,-50.60080106809081,49.39919893190919,0.023765347616771185,-9660721.97999999,-8926996.260000048,2016-03-24,24,3,84,12,0,0,0,0,0,0,1,2016,3,107.26,107.23,108.12,107.52,107.26600000000015,106.008,103.08679999999998,2035.9399,2036.71,2040.59,17515.7305,17502.5898,17481.4902,61.34
2016-03-28,61.58,61.98,61.25,61.34,7898843.0,1.7457843961682056,65.04656879233639,58.06343120766356,61.65,62.44,64.9,62.99,62.06,63.01000000000006,62.52900000000005,61.55499999999997,60.325800000000065,100.81330000000014,62.24978283411854,62.24978283411854,62.24978283411854,62.24978283411854,62.24978283411854,0.14157400964818834,-0.13282146283403742,1.6607730644477319,18.73263470543487,1333.3333333333335,2.0972037283621923,47.333974054876734,-54.73965287049395,45.260347129506044,0.023747313984873182,-2448641.329999962,-9952542.179999985,2016-03-28,28,0,88,13,0,0,0,0,0,0,1,2016,3,107.11,107.26,107.23,107.37,107.32800000000013,106.19200000000001,103.19099999999999,2037.05,2035.9399,2049.5801,17535.3906,17515.7305,17602.3008,61.49
2016-03-29,61.26,61.9,61.25,61.49,7837765.0,1.7458220805258922,65.04164416105176,58.05835583894819,61.34,61.65,62.44,64.72,61.58,62.364000000000054,62.59700000000005,61.549999999999976,60.385400000000054,100.60135000000015,61.996521889412364,61.996521889412364,61.996521889412364,61.996521889412364,61.996521889412364,0.08365372131351734,-0.08952642600452648,1.588574988415751,17.601242262265593,1333.3333333333335,1.118237132050649,47.95107534899108,-52.73698264352468,47.26301735647532,0.016797555603049172,1175664.7499999888,-783776.5000000112,2016-03-29,29,1,89,13,0,0,0,0,0,0,1,2016,3,108.83,107.11,107.26,107.79,107.54400000000012,106.5085,103.2862,2055.01,2037.05,2051.6001,17633.1094,17535.3906,17623.8691,62.04
2016-03-30,61.77,62.41,61.77,62.04,7859032.0,1.7203806188439423,64.94676123768785,58.065238762312084,61.49,61.34,61.65,64.9,61.26,61.79200000000005,62.661000000000044,61.50599999999997,60.47500000000005,100.39265000000016,62.01101459294158,62.01101459294158,62.01101459294158,62.01101459294158,62.01101459294158,0.08119590314459657,-0.05538196017470187,1.5408196321003398,16.48722387873983,1333.3333333333335,1.042345276872965,50.25278629760026,-45.515394912985265,54.484605087014735,0.018148375426439736,4322467.599999977,-6915948.16000002,2016-03-30,30,2,90,13,0,0,0,0,0,0,1,2016,3,109.36,108.83,107.11,108.12,107.81700000000009,106.68700000000001,103.45659999999998,2063.95,2055.01,2049.8,17716.6602,17633.1094,17582.5703,61.47
2016-03-31,61.99,62.64,61.31,61.47,8257617.0,1.7121524618564896,64.89280492371294,58.04419507628699,62.04,61.49,61.34,62.44,61.77,61.598000000000056,62.62200000000005,61.46849999999997,60.538000000000046,100.18325000000017,61.83067639529439,61.83067639529439,61.83067639529439,61.83067639529439,61.83067639529439,0.03287486722143029,-0.03773059469547544,1.5257610869503153,15.488368189212304,1333.3333333333335,-0.6304558680892347,47.8891896772204,-62.916006339144246,37.083993660855754,0.008772735411458992,-4706841.690000002,-6193212.75,2016-03-31,31,3,91,13,1,0,1,0,0,0,1,2016,3,109.2,109.36,108.83,107.23,107.97900000000011,106.8555,103.61939999999997,2059.74,2063.95,2036.71,17685.0898,17716.6602,17502.5898,61.59
2016-04-01,61.22,61.8199,61.15,61.59,7555022.0,1.712368243109425,64.89923648621881,58.049763513781116,61.47,62.04,61.49,61.65,61.99,61.586000000000055,62.46300000000006,61.47449999999996,60.58900000000005,99.96840000000016,61.750450930196266,61.750450930196266,61.750450930196266,61.750450930196266,61.750450930196266,0.004214512954320071,-0.02934157316551634,1.4646281521681497,14.674272280208452,1333.3333333333333,-2.516619183285844,48.43901594584904,-72.09737827715351,27.902621722846497,0.007059391889775814,906602.6400000344,906602.6400000344,2016-04-01,1,4,92,13,0,1,0,1,0,0,1,2016,4,110.36,109.2,109.36,107.26,108.2630000000001,107.09200000000001,103.81159999999996,2072.78,2059.74,2035.9399,17792.75,17685.0898,17515.7305,59.97
2016-04-04,61.73,61.85,59.42,59.97,16522261.0,1.7448601210741588,64.89972024214829,57.92027975785165,61.59,61.47,62.04,61.34,61.22,61.312000000000054,62.16100000000006,61.40999999999997,60.57720000000005,99.74450000000017,61.15696728679751,61.15696728679751,61.15696728679751,61.15696728679751,61.15696728679751,-0.1475189784282236,-0.05297705421805779,1.533583284156139,15.010344413505743,1333.3333333333333,-4.79441181139864,41.99683817242237,-90.86378737541533,9.136212624584676,0.013855895000150107,-26766062.820000075,-21313716.689999986,2016-04-04,4,0,95,14,0,0,0,0,0,0,1,2016,4,109.94,110.36,109.2,107.11,108.52000000000012,107.30550000000001,103.99339999999995,2066.1299,2072.78,2037.05,17737.0,17792.75,17535.3906,59.67
2016-04-05,59.62,60.17,59.44,59.67,7553879.0,1.7198436281455416,64.87068725629105,57.99131274370889,59.97,61.59,61.47,61.49,61.73,60.94800000000006,61.65600000000005,61.43099999999997,60.55300000000005,99.51285000000016,60.661311524531676,60.661311524531676,60.661311524531676,60.661311524531676,60.661311524531676,-0.2886489904410041,-0.10011144146264706,1.4761844781449864,15.322411394424657,1333.3333333333333,-7.802843016069216,40.9117223886073,-95.84717607973421,4.152823920265783,0.013322072070358805,-2266163.6999999783,3172629.1800000127,2016-04-05,5,1,96,14,0,0,0,0,0,0,1,2016,4,108.88,109.94,110.36,108.83,108.62900000000013,107.4985,104.09559999999993,2045.17,2066.1299,2055.01,17603.3203,17737.0,17633.1094,60.31
2016-04-06,59.6,60.68,59.19,60.31,10200914.0,1.6985424091847494,64.85308481836947,58.058915181630475,59.67,59.97,61.59,62.04,59.62,60.602000000000054,61.19700000000006,61.455999999999975,60.54520000000005,99.28175000000017,60.54420768302112,60.54420768302112,60.54420768302112,60.54420768302112,60.54420768302112,-0.34487735893601723,-0.1490646249573211,1.4771713011346304,15.171484147244726,1333.3333333333335,-7.072419106317416,44.222729736989066,-82.07999999999993,17.920000000000073,0.013832901203554347,6528584.960000006,5100457.0,2016-04-06,6,2,97,14,0,0,0,0,0,0,1,2016,4,110.67,108.88,109.94,109.36,108.88400000000016,107.82450000000001,104.26439999999995,2066.6599,2045.17,2063.95,17716.0508,17603.3203,17716.6602,60.3
