Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2016-03-11,107.5,107.99,107.21,107.71,7763674.0,1.758764817765996,108.930529635532,101.89547036446803,107.14,106.84,106.22,106.5,106.99,106.92999999999992,106.72699999999998,105.41300000000001,102.37559999999996,99.59635000000009,107.0751538446628,107.0751538446628,107.0751538446628,107.0751538446628,107.0751538446628,1.3613968116170554,1.314635978029823,1.429789411692926,13.93539376037445,1333.3333333333333,1.8245415012289588,65.80006895301999,-5.5776892430279155,94.42231075697208,0.004281333416589278,4425294.179999947,46659680.73999993,2016-03-11,11,4,71,10,0,0,0,0,0,0,1,2016,3,106.49,104.66,104.82,105.67,105.05600000000018,103.43350000000001,103.1824,2022.1899,1989.5699,1999.99,17213.3105,16995.1309,17006.7695,107.66
2016-03-14,107.92,108.3,107.31,107.66,7242758.0,1.60928065001954,108.92356130003908,102.48643869996091,107.71,107.14,106.84,106.74,107.5,107.11399999999992,106.97199999999998,105.705,102.45319999999997,99.62890000000009,107.27010256310854,107.27010256310854,107.27010256310854,107.27010256310854,107.27010256310854,1.3629010172126783,1.3242889858663942,1.398375882286288,14.543078812707316,1333.3333333333333,2.328675981370595,65.42744747201566,-12.007504690431533,87.99249530956847,0.0044529288676296895,-362137.8999999794,42297706.72000002,2016-03-14,14,0,74,11,0,0,0,0,0,0,1,2016,3,106.67,106.49,104.66,105.02,105.47300000000018,103.86600000000001,103.0504,2019.64,2022.1899,2001.76,17229.1309,17213.3105,17073.9492,107.76
2016-03-15,107.62,108.35,106.76,107.76,8476598.0,1.4598309202748525,108.89666184054971,103.0573381594503,107.66,107.71,107.14,106.22,107.92,107.42199999999991,107.02599999999998,105.977,102.55399999999996,99.66700000000009,107.43340170873904,107.43340170873904,107.43340170873904,107.43340170873904,107.43340170873904,1.3565250983236439,1.3307362083578442,1.412063319265838,14.483017743532939,1333.3333333333333,0.5036373810856242,65.84405065023907,-16.480446927374008,83.519553072626,0.002724588934240725,847659.8000000722,46112693.1200001,2016-03-15,15,1,75,11,0,0,0,0,0,0,1,2016,3,106.63,106.67,106.49,104.15,105.5570000000002,104.186,102.9458,2015.9301,2019.64,1979.26,17251.5293,17229.1309,16964.0996,107.41
2016-03-16,107.73,107.78,106.875,107.41,7065081.0,1.240746273736323,108.70399254747264,103.74100745252736,107.76,107.66,107.71,106.84,107.62,107.5359999999999,107.06299999999999,106.2225,102.69259999999997,99.70385000000007,107.42560113915937,107.42560113915937,107.42560113915937,107.42560113915937,107.42560113915937,1.308150516876978,1.326219070061671,1.3758445107468498,14.427246750728159,1333.3333333333335,0.3456651718983467,62.983367622374274,-28.398791540785535,71.60120845921448,0.003244326305657097,-2472778.35000006,34689547.70999998,2016-03-16,16,2,76,11,0,0,0,0,0,0,1,2016,3,107.58,106.63,106.67,104.82,105.7320000000002,104.44000000000001,102.9074,2027.22,2015.9301,1989.26,17325.7598,17251.5293,17000.3594,106.74
2016-03-17,107.47,107.6,106.45,106.74,8571010.0,1.1533606502195268,108.65422130043905,104.04077869956095,107.41,107.76,107.66,107.14,107.73,107.4559999999999,107.07199999999997,106.3475,102.80939999999997,99.73765000000009,107.19706742610626,107.19706742610626,107.19706742610626,107.19706742610626,107.19706742610626,1.2018952121324276,1.3013542984758224,1.3597127599792171,13.887121546622279,1333.3333333333335,0.0843881856539983,57.805906386281144,-48.64048338368596,51.35951661631404,0.004361819742661703,-5742576.700000014,21427525.0,2016-03-17,17,3,77,11,0,0,0,0,0,0,1,2016,3,107.52,107.58,106.63,104.66,105.92100000000019,104.74950000000001,102.8716,2040.59,2027.22,1989.5699,17481.4902,17325.7598,16995.1309,107.5
2016-03-18,106.99,107.84,106.36,107.5,14758303.0,1.0578004736747042,108.6301009473494,104.39889905265059,106.74,107.41,107.76,107.71,107.47,107.4139999999999,107.17199999999998,106.5145,102.95159999999996,99.77470000000008,107.2980449507375,107.2980449507375,107.2980449507375,107.2980449507375,107.2980449507375,1.1655767230917462,1.2741987833990072,1.3683047056949875,13.620254382611762,1333.3333333333335,0.9389671361502347,61.656326915617264,-29.209621993126987,70.79037800687301,0.0050127470273923025,11216310.280000076,49292732.02000005,2016-03-18,18,4,78,11,0,0,0,0,0,0,1,2016,3,107.37,107.52,107.58,106.49,106.09100000000016,105.0365,102.85379999999999,2049.5801,2040.59,2022.1899,17602.3008,17481.4902,17213.3105,107.28
2016-03-21,107.41,107.75,106.55,107.28,7674356.0,0.9844148676143284,108.60982973522866,104.67217026477135,107.5,106.74,107.41,107.66,106.99,107.3379999999999,107.22599999999997,106.641,103.11279999999995,99.81495000000008,107.29202996715836,107.29202996715836,107.29202996715836,107.29202996715836,107.29202996715836,1.1062892832667899,1.240616883372564,1.3562829410024886,13.37244915888771,1333.3333333333333,0.5059021922428389,59.95085086430423,-37.412587412587186,62.587412587412814,0.005069007202593008,-1688358.3199999912,19416120.680000007,2016-03-21,21,0,81,12,0,0,0,0,0,0,1,2016,3,107.79,107.37,107.52,106.67,106.36800000000017,105.26199999999999,102.9122,2051.6001,2049.5801,2019.64,17623.8691,17602.3008,17229.1309,107.38
2016-03-22,107.28,107.63,107.05,107.38,7821676.0,0.7899127200294853,108.38582544005898,105.22617455994104,107.28,107.5,106.74,107.76,107.41,107.2619999999999,107.34199999999998,106.80600000000001,103.29719999999996,99.85890000000009,107.32135331143891,107.32135331143891,107.32135331143891,107.32135331143891,107.32135331143891,1.0552089325974805,1.2035352932175472,1.3008341595023107,13.142344308286804,1333.3333333333333,1.092073055921669,60.48588590836235,-33.916083916083885,66.08391608391612,0.005069271174158338,782167.5999999555,25811530.79999998,2016-03-22,22,1,82,12,0,0,0,0,0,0,1,2016,3,108.12,107.79,107.37,106.63,106.76500000000014,105.58899999999998,102.99439999999998,2049.8,2051.6001,2015.9301,17582.5703,17623.8691,17251.5293,108.5
2016-03-23,107.29,108.825,107.2,108.5,8191313.0,0.7501094656965558,108.48321893139313,105.48278106860691,107.38,107.28,107.5,107.41,107.28,107.4799999999999,107.508,106.98300000000002,103.51579999999996,99.91160000000009,107.7142355409593,107.7142355409593,107.7142355409593,107.7142355409593,107.7142355409593,1.092508271160284,1.1813298888060946,1.323988862395003,14.08331291086377,1333.3333333333335,1.5537251965555938,65.96942482986556,-9.745127436281921,90.25487256371808,0.0067574459359181095,9174270.560000038,28997248.02000005,2016-03-23,23,2,83,12,0,0,0,0,0,0,1,2016,3,107.23,108.12,107.79,107.58,107.00600000000016,105.82299999999998,103.05239999999998,2036.71,2049.8,2027.22,17502.5898,17582.5703,17325.7598,108.31
2016-03-24,108.22,108.61,107.75,108.31,6284206.0,0.7914575162327234,108.66241503246546,105.49658496753456,108.5,107.38,107.28,106.74,107.29,107.79399999999991,107.62499999999997,107.07950000000001,103.71719999999998,99.9621000000001,107.91282369397288,107.91282369397288,107.91282369397288,107.91282369397288,107.91282369397288,1.0941244677988493,1.1638888046046456,1.2908468007953597,14.957069470399523,1333.3333333333333,1.0920291207765558,64.33825851614144,-15.442278860569695,84.55772113943031,0.005578547056690145,-1193999.1399999857,12128517.580000043,2016-03-24,24,3,84,12,0,0,0,0,0,0,1,2016,3,107.26,107.23,108.12,107.52,107.26600000000015,106.008,103.08679999999998,2035.9399,2036.71,2040.59,17515.7305,17502.5898,17481.4902,108.23
2016-03-28,108.41,108.9,108.06,108.23,4738112.0,0.7690226196120484,108.74004523922409,105.66395476077591,108.31,108.5,107.38,107.5,108.22,107.93999999999991,107.67699999999998,107.202,103.94139999999996,100.0088500000001,108.01854912931526,108.01854912931526,108.01854912931526,108.01854912931526,108.01854912931526,1.0765402974410279,1.1464191031719222,1.2586434578814056,16.022075553618173,1333.3333333333333,0.4827778293566152,63.624906695111314,-22.82793867120958,77.17206132879042,0.0051995220606284726,-379048.95999999193,11608374.400000013,2016-03-28,28,0,88,13,0,0,0,0,0,0,1,2016,3,107.11,107.26,107.23,107.37,107.32800000000013,106.19200000000001,103.19099999999999,2037.05,2035.9399,2049.5801,17535.3906,17515.7305,17602.3008,109.14
2016-03-29,108.3,109.25,107.74,109.14,6612787.0,0.7345623473242977,108.86762469464858,105.92937530535139,108.23,108.31,108.5,107.28,108.41,108.31199999999993,107.82499999999997,107.39849999999998,104.14639999999996,100.05835000000008,108.39236608621017,108.39236608621017,108.39236608621017,108.39236608621017,108.39236608621017,1.1230878528878492,1.1417528531151078,1.2765974966041627,17.306313451063605,1333.3333333333333,1.3746981237228348,67.97465721304185,-3.4591194968553203,96.54088050314468,0.0055731897521067095,6017636.169999978,25988252.910000045,2016-03-29,29,1,89,13,0,0,0,0,0,0,1,2016,3,108.83,107.11,107.26,107.79,107.54400000000012,106.5085,103.2862,2055.01,2037.05,2051.6001,17633.1094,17535.3906,17623.8691,108.98
2016-03-30,109.45,109.56,108.93,108.98,5248182.0,0.8132603325026898,109.11302066500538,105.85997933499463,109.14,108.23,108.31,107.38,108.3,108.63199999999992,107.94699999999997,107.4865,104.38599999999995,100.11150000000009,108.58824405747346,108.58824405747346,108.58824405747346,108.58824405747346,108.58824405747346,1.1339944806266544,1.140201178617417,1.2304119611324364,18.749779012550935,1333.3333333333335,1.1321455085374896,66.46962181673412,-16.61891117478501,83.38108882521499,0.005936085570788009,-839709.1199999821,9236800.320000026,2016-03-30,30,2,90,13,0,0,0,0,0,0,1,2016,3,109.36,108.83,107.11,108.12,107.81700000000009,106.68700000000001,103.45659999999998,2063.95,2055.01,2049.8,17716.6602,17633.1094,17582.5703,108.2
2016-03-31,108.86,108.98,108.04,108.2,8167693.0,0.821067822060026,109.18663564412005,105.90236435587995,108.98,109.14,108.23,108.5,109.45,108.57199999999993,108.02599999999998,107.5445,104.59999999999995,100.16505000000008,108.45882937164897,108.45882937164897,108.45882937164897,108.45882937164897,108.45882937164897,1.0673943230929694,1.1256398075125276,1.2096682496229765,18.701925046560934,1333.3333333333333,0.7354994879434004,59.547738646391714,-42.49999999999994,57.50000000000005,0.005617366678734728,-6370800.540000009,9474523.879999973,2016-03-31,31,3,91,13,1,0,1,0,0,0,1,2016,3,109.2,109.36,108.83,107.23,107.97900000000011,106.8555,103.61939999999997,2059.74,2063.95,2036.71,17685.0898,17716.6602,17502.5898,109.19
2016-04-01,108.0,109.29,107.69,109.19,9043031.0,0.8703857281635752,109.41227145632715,105.93072854367284,108.2,108.98,109.14,108.31,108.86,108.74799999999996,108.27099999999999,107.6715,104.86879999999994,100.21920000000007,108.70255291443266,108.70255291443266,108.70255291443266,108.70255291443266,108.70255291443266,1.0820250335939932,1.1169168527288207,1.2375490889356215,18.181168746218642,1333.3333333333333,2.2952969833239676,64.58824110508927,-11.562500000000131,88.43749999999987,0.006980315475330147,8952600.689999953,22969298.739999928,2016-04-01,1,4,92,13,0,1,0,1,0,0,1,2016,4,110.36,109.2,109.36,107.26,108.2630000000001,107.09200000000001,103.81159999999996,2072.78,2059.74,2035.9399,17792.75,17685.0898,17515.7305,108.59
2016-04-04,108.82,109.1,108.26,108.59,10668875.0,0.8474941390893855,109.47098827817877,106.08101172182123,109.19,108.2,108.98,108.23,108.0,108.81999999999996,108.37999999999997,107.776,105.12179999999995,100.26850000000007,108.66503527628845,108.66503527628845,108.66503527628845,108.66503527628845,108.66503527628845,1.0332938234897426,1.1001922468810053,1.215581296868791,17.69760932447223,1333.3333333333333,1.0139534883720962,59.730566712720744,-30.312499999999936,69.68750000000006,0.007674913137967026,-6401324.999999939,22297948.750000037,2016-04-04,4,0,95,14,0,0,0,0,0,0,1,2016,4,109.94,110.36,109.2,107.11,108.52000000000012,107.30550000000001,103.99339999999995,2066.1299,2072.78,2037.05,17737.0,17792.75,17535.3906,108.95
2016-04-05,108.23,109.84,108.005,108.95,7938711.0,0.8493791850530642,109.58525837010613,106.18774162989386,108.59,109.19,108.2,109.14,108.82,108.78199999999997,108.54699999999998,107.8865,105.36579999999995,100.31145000000008,108.76002351752564,108.76002351752564,108.76002351752564,108.76002351752564,108.76002351752564,1.012056621003623,1.082565121705529,1.259825489949592,18.018268855519878,1333.3333333333335,1.5566741237882193,61.596850649652225,-25.574712643678147,74.42528735632186,0.006665814263973614,2857935.9599999953,17544551.310000062,2016-04-05,5,1,96,14,0,0,0,0,0,0,1,2016,4,108.88,109.94,110.36,108.83,108.62900000000013,107.4985,104.09559999999993,2045.17,2066.1299,2055.01,17603.3203,17737.0,17633.1094,109.42
2016-04-06,108.72,109.5,107.88,109.42,6828705.0,0.8198156082805378,109.68613121656108,106.40686878343894,108.95,108.59,109.19,108.98,108.23,108.86999999999996,108.75099999999998,108.04650000000001,105.62619999999995,100.35925000000006,108.98001567835043,108.98001567835043,108.98001567835043,108.98001567835043,108.98001567835043,1.02137725585348,1.0703275485351194,1.2855522406674784,18.127088426104205,1333.3333333333335,1.8997951201341092,63.94612729797481,-12.068965517241415,87.93103448275859,0.006916175354943728,3209491.349999992,21851856.00000002,2016-04-06,6,2,97,14,0,0,0,0,0,0,1,2016,4,110.67,108.88,109.94,109.36,108.88400000000016,107.82450000000001,104.26439999999995,2066.6599,2045.17,2063.95,17716.0508,17603.3203,17716.6602,109.27
2016-04-07,109.0,109.62,108.63,109.27,7822916.0,0.8116234543065006,109.791246908613,106.54475309138701,109.42,108.95,108.59,108.2,108.72,109.08399999999995,108.82799999999997,108.168,105.78799999999995,100.40515000000006,109.07667711890029,109.07667711890029,109.07667711890029,109.07667711890029,109.07667711890029,1.005074308731821,1.0572769005744598,1.2644413663340879,18.35394179186253,1333.3333333333333,0.709677419354835,62.629317396802655,-16.37931034482778,83.62068965517221,0.005606667288479566,-1173437.4000000444,19009685.879999943,2016-04-07,7,3,98,14,0,0,0,0,0,0,1,2016,4,109.08,110.67,108.88,109.2,109.06900000000014,108.0375,104.38299999999995,2041.91,2066.6599,2059.74,17541.9609,17716.0508,17685.0898,109.1
